,k,algorithm,mean_cut,median_cut,std_cut,mean_runtime,total_runtime
0,2,greedy,3.357285316772281,3.3604282013770876,1.0675011249778001,0.001205892562866211,0.06029462814331055
1,2,spectral,1.3234830974078167,1.2489479953052893,0.7151891760104435,0.024636306762695313,1.2318153381347656
2,3,greedy,3.6635556773892133,3.7643430564175473,1.1787691393117505,0.0017889022827148437,0.08944511413574219
3,3,spectral,2.21998887857753,2.095334547295514,0.8771098176956339,0.024854931831359863,1.2427465915679932
4,4,greedy,3.8032751953919974,3.8314113429525674,1.2096784845927844,0.0022707319259643553,0.11353659629821777
5,4,spectral,2.7951186979367235,2.713327834854958,1.0942234419690997,0.024999523162841798,1.2499761581420898
