,k,algorithm,mean_cut,median_cut,std_cut,mean_runtime,total_runtime
0,2,greedy,11.680801339382548,11.372904492386406,2.3503192809286944,0.0013156986236572265,0.06578493118286133
1,2,spectral,7.476124329191698,6.621880963714352,4.211275137784378,0.02635158061981201,1.3175790309906006
2,3,greedy,13.836291598416526,13.293803120153152,2.9259935624257563,0.001762700080871582,0.0881350040435791
3,3,spectral,11.186381761536145,11.063330817393805,3.4528306736678394,0.026715350151062012,1.3357675075531006
4,4,greedy,14.69408685601242,14.193523818244763,3.112441516379315,0.002284970283508301,0.11424851417541504
5,4,spectral,12.936251979443155,12.445705705786128,3.2290332748222874,0.02656298637390137,1.3281493186950684
