,k,algorithm,mean_cut,median_cut,std_cut,mean_runtime,total_runtime
0,2,greedy,23.255784721583915,22.28279834789648,5.1841707934380405,0.001272125244140625,0.06360626220703125
1,2,spectral,15.833451085277911,16.09005091553616,8.015560502056028,0.026258869171142576,1.312943458557129
2,3,greedy,30.420063231908497,29.966775661861348,6.716617406184591,0.0017852115631103516,0.08926057815551758
3,3,spectral,24.953551244573195,24.5229432690998,8.972021875068506,0.026496467590332032,1.3248233795166016
4,4,greedy,33.08600454405086,31.99043940556236,7.591559684790481,0.002328615188598633,0.11643075942993164
5,4,spectral,28.702139211727758,27.27798239289982,8.563503681150396,0.02666811943054199,1.3334059715270996
